522	 252.667	222.5	 8748	LGMGDF+MyriadMM_565_600_	_r_
522	 252.667	225.561	 8748	LGMGDF+MyriadMM_565_600_	_ound_
522	 252.667	254.308	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 250.48	270.653	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 252.667	348.5	 9500	Minion-Regular	_R_
522	 252.667	354.246	 9500	Minion-Regular	_ound _
522	 252.667	376.657	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 250.48	393.001	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 252.667	396.589	 9500	Minion-Regular	_ t_
522	 252.667	401.611	 9500	Minion-Regular	_o_
522	 252.667	406.521	 9500	Minion-Regular	_ near_
522	 252.667	425.359	 9500	Minion-Regular	_est int_
522	 252.667	448.372	 9500	Minion-Regular	_eger_
522	 239.167	194.567	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 236.98	210.912	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 239.167	222.5	 8748	LGMGDF+MyriadMM_565_600_	_trunca_
522	 239.167	246.975	 8748	LGMGDF+MyriadMM_565_600_	_t_
522	 239.167	250.001	 8748	LGMGDF+MyriadMM_565_600_	_e_
522	 239.167	263.268	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 236.98	279.612	 7000	LGMPJM+MyriadMM_400_600_	_2_
